,Year,State.Code,State.Name,Academic Subjects.Arts/Music.Average GPA,Academic Subjects.Arts/Music.Average Years,Academic Subjects.English.Average GPA,Academic Subjects.English.Average Years,Academic Subjects.Foreign Languages.Average GPA,Academic Subjects.Foreign Languages.Average Years,Academic Subjects.Mathematics.Average GPA,Academic Subjects.Mathematics.Average Years,Academic Subjects.Natural Sciences.Average GPA,Academic Subjects.Natural Sciences.Average Years,Academic Subjects.Social Sciences/History.Average GPA,Academic Subjects.Social Sciences/History.Average Years,Family Income.Between 20-40k.Test-takers,Family Income.Between 40-60k.Test-takers,Family Income.Between 60-80k.Test-takers,Family Income.Between 80-100k.Test-takers,Family Income.Less than 20k.Test-takers,Family Income.More than 100k.Test-takers,GPA.A minus.Test-takers,GPA.A plus.Test-takers,GPA.A.Test-takers,GPA.B.Test-takers,GPA.C.Test-takers,GPA.D or lower.Test-takers,GPA.No response.Test-takers,Gender.Female.Test-takers,Gender.Male.Test-takers,Total_Overall_Score,AmericanIndianAlaskanNative,Asian,Hispanic,Black,White,HawaiianNativePacificIslander,TwoOrMoreRaces,FreeReducedLunchProp,StudentTeacherRatio
20,2015,MD,Maryland,3.8,2.3,3.35,3.9,3.31,2.9,3.11,3.9,3.28,3.5,3.37,3.5,0.061930596785750844,0.06389599754324905,0.06223769065410994,0.0623400552768963,0.047640495444774285,0.24575698638550517,0.16902446514484595,0.04094584911454601,0.15405875729347937,0.4285187839082813,0.13123144641211998,0.006797010953014638,0.06942368717371276,0.5288361142389191,0.471163885761081,983,0.00286157025967869,0.06299092642342372,0.15461347200447484,0.34380453553770124,0.39092551390595814,0.0014074787371800629,0.043396503131583344,0.4506622583368541,15.042530493383824
21,2015,MA,Massachusetts,3.74,2.2,3.34,3.9,3.31,3.1,3.21,3.9,3.27,3.7,3.38,3.7,0.06186660574114268,0.06204611844574637,0.07045057688855524,0.07268632602771023,0.0514385495373468,0.2635572890317737,0.19214387127307148,0.024805391908872824,0.1311421903813829,0.4681691336064102,0.09887886156306608,0.004210388889795518,0.08065016237740098,0.5256295184163715,0.47437048158362843,1046,0.002285449375565725,0.06459357493997943,0.1855126213653331,0.08755714934504412,0.6266882590413699,0.0009313809295559264,0.0324315650031518,0.5125801389800743,13.250547437038488
22,2015,MI,Michigan,3.94,2.7,3.76,4.0,3.78,3.2,3.66,4.2,3.72,3.8,3.79,3.7,0.05737051792828685,0.06268260292164675,0.0749003984063745,0.08419654714475432,0.03187250996015936,0.33811420982735724,0.18273572377158034,0.19681274900398407,0.38034528552456837,0.18300132802124833,0.014077025232403718,0.0002656042496679947,0.042762284196547144,0.5301460823373174,0.4698539176626826,1204,0.006723714323612249,0.031797257053133236,0.07323569830412385,0.17942406060903954,0.6742634449037195,0.0008625153263115653,0.03369330948006014,0.46750139279761893,18.4679078576041
23,2015,MN,Minnesota,3.9,2.9,3.74,4.0,3.68,3.4,3.57,4.1,3.63,3.9,3.71,3.9,0.048673946957878314,0.06302652106084243,0.061778471138845555,0.08580343213728549,0.028081123244929798,0.3416536661466459,0.18939157566302653,0.17098283931357255,0.321996879875195,0.22839313572542902,0.03338533541341654,0.0006240249609984399,0.05522620904836194,0.5441497659906396,0.45585023400936037,1203,0.01656601056946891,0.06532885492790493,0.08771200859261248,0.10320625742189217,0.6859078377496244,0.0006793997208326871,0.040599631017664395,0.43342158291948013,15.847599476331036
24,2015,MS,Mississippi,3.94,2.5,3.79,4.0,3.78,2.4,3.72,4.2,3.78,3.9,3.81,3.9,0.10023310023310024,0.08624708624708624,0.08624708624708624,0.08391608391608392,0.0641025641025641,0.2937062937062937,0.16083916083916083,0.3006993006993007,0.3578088578088578,0.15034965034965034,0.008158508158508158,0.0011655011655011655,0.02097902097902098,0.5675990675990676,0.4324009324009324,1149,0.0023871100164203616,0.010389983579638752,0.033864942528735634,0.4921469622331692,0.44758415435139576,0.0004885057471264368,0.013138341543513959,0.7502349535415163,18.03576323040954
25,2015,MO,Missouri,3.92,2.8,3.7,4.0,3.68,3.3,3.59,4.1,3.68,3.8,3.71,3.7,0.052122740647330815,0.06935687263556116,0.0735603194619588,0.08995376208490963,0.031946195880622114,0.31904161412358134,0.1807482135350988,0.19924337957124844,0.3219840269020597,0.21815889029003782,0.02564102564102564,0.0,0.05422446406052964,0.5119798234552333,0.4880201765447667,1195,0.00401631792510569,0.019356300108684527,0.05881923737876448,0.16135513703180165,0.7217229655411248,0.0023326879055250507,0.03239735410899381,0.5281999984791885,14.039730927607442
26,2015,MT,Montana,3.93,2.7,3.69,4.0,3.67,2.5,3.4,3.9,3.58,3.6,3.7,3.5,0.07488986784140969,0.11527165932452275,0.1211453744493392,0.1013215859030837,0.03671071953010279,0.25477239353891334,0.2143906020558003,0.09911894273127753,0.30983847283406757,0.2657856093979442,0.0315712187958884,0.0007342143906020558,0.07856093979441997,0.566079295154185,0.43392070484581496,1119,0.11365341077216332,0.008113185474714249,0.04472918200648229,0.008760038260654147,0.7915895375002581,0.002325917464337079,0.03082872852139087,0.476303864546203,14.006569600561347
27,2015,NE,Nebraska,3.92,2.6,3.77,4.0,3.71,3.5,3.57,4.1,3.71,3.9,3.77,3.8,0.07607192254495158,0.08022130013831259,0.1037344398340249,0.08852005532503458,0.042876901798063624,0.32503457814661135,0.1798063623789765,0.24204702627939143,0.36376210235131395,0.1715076071922545,0.02074688796680498,0.0,0.022130013831258646,0.5615491009681881,0.4384508990318119,1181,0.013828501268931124,0.02546406171878461,0.1807514856936718,0.06688311277348472,0.677001651825552,0.0013606992095286919,0.034710487510047024,0.448596007963289,13.573720722760015
28,2015,NV,Nevada,3.83,1.9,3.44,3.9,3.39,2.3,3.04,3.9,3.31,3.4,3.45,3.3,0.14285714285714285,0.11795943240184556,0.09837207277792287,0.07591190040915818,0.092539392356577,0.18420823539653522,0.19700531035083138,0.047009663097414466,0.17881082963349873,0.4346652737877601,0.09114651344998694,0.0023504831548707234,0.04901192652563768,0.5700356925219814,0.4299643074780186,990,0.009528861434740667,0.05479469634908786,0.416904264352647,0.1047233635704462,0.33980069600258384,0.013915773848355283,0.06033234444213917,0.6116060849202638,20.60497108639441
29,2015,NH,New Hampshire,3.76,2.2,3.42,4.0,3.27,3.1,3.19,4.0,3.3,3.7,3.44,3.6,0.0656546842987521,0.07813373067610356,0.09964611659526913,0.09322033898305085,0.03045259824920842,0.2784503631961259,0.20515924753212889,0.03669212143788415,0.1623207301173403,0.4525982492084187,0.07636431365244925,0.0008381449059415161,0.06602719314583722,0.5285900540137828,0.47140994598621716,1056,0.0027687844374458793,0.0318134434963901,0.049782964805550806,0.01899540558279603,0.8677105682626705,0.0009210896435327924,0.028007743771613892,0.2831826680712824,12.27560478547296
30,2015,NJ,New Jersey,3.77,2.2,3.39,3.9,3.39,3.0,3.25,3.8,3.31,3.5,3.44,3.5,0.07259382975970642,0.06692464214723422,0.06586608014490537,0.06758330294868327,0.06097317133414098,0.25531339316168944,0.2013737782430223,0.04555345150021759,0.17917926159419437,0.426612248738547,0.07592241916702933,0.002011267804424789,0.06934757295256466,0.520765457945684,0.479234542054316,1021,0.0012486026238179347,0.09712668059357547,0.26161656800758804,0.15701725627240273,0.4649117106513106,0.0021992930426547484,0.015879888808650554,0.3775498090478201,12.38675137098435
31,2015,NM,New Mexico,3.89,2.3,3.58,3.9,3.59,2.7,3.36,4.1,3.5,3.6,3.6,3.7,0.09773123909249563,0.1082024432809773,0.09162303664921466,0.10471204188481675,0.06413612565445026,0.2648342059336824,0.19633507853403143,0.11343804537521815,0.29799301919720766,0.30148342059336825,0.0462478184991274,0.0013089005235602095,0.04319371727748691,0.5527923211169284,0.44720767888307156,1096,0.1023902533938006,0.01132414350500651,0.6131321748761469,0.019349527786508613,0.23595408079266011,0.0013230958047086645,0.016526723841168635,0.7178627650348487,15.465778899985972
32,2015,NY,New York,3.71,2.5,3.41,3.8,3.35,3.1,3.15,3.8,3.23,3.6,3.39,3.7,0.09165510638713585,0.0736796858209101,0.0669128517744215,0.06404069218394846,0.09206541490006057,0.18200113323303568,0.17026500719668106,0.06157884110640016,0.1800537960050279,0.4085239965351726,0.11362289391245449,0.008414580931725967,0.05754088431253786,0.5293891613424252,0.47061083865757475,991,0.006471893968478052,0.09094543347749331,0.25926446329452557,0.17661053315587164,0.4467683125391148,0.0,0.019939363564516657,0.49650144669503504,13.878841892474382
33,2015,NC,North Carolina,3.85,2.0,3.54,3.8,3.44,2.5,3.34,4.0,3.45,3.5,3.53,3.5,0.12428044534831616,0.10589086898073145,0.09337837372031299,0.0837613319085864,0.0838647409603254,0.20207852193995382,0.19937265175278343,0.08365792285684741,0.27979042432180895,0.337372031298473,0.05515149426079763,0.0010340905173899556,0.043621384991899624,0.5557547137292751,0.4442452862707249,1003,0.013215707879381903,0.03001145223240846,0.16196654705158425,0.257699829802606,0.4977066402879049,0.0013161327578516417,0.03808368998826292,0.5735121390352876,15.724099443661132
34,2015,ND,North Dakota,3.95,3.1,3.88,4.1,3.79,2.7,3.76,4.3,3.8,3.9,3.86,3.5,0.03731343283582089,0.09701492537313433,0.05970149253731343,0.11940298507462686,0.029850746268656716,0.3880597014925373,0.07462686567164178,0.31343283582089554,0.40298507462686567,0.12686567164179105,0.029850746268656716,0.0,0.05223880597014925,0.5447761194029851,0.4552238805970149,1207,0.08790013276294438,0.014760657914146632,0.045913851600531054,0.042189113438560265,0.7877913409057384,0.0026183802920784777,0.018826523086000885,0.3119558864102221,11.842677963466995
35,2015,OH,Ohio,3.9,2.5,3.61,4.0,3.54,3.3,3.49,4.2,3.54,3.8,3.64,3.7,0.0653219729902046,0.07395815220541355,0.09007129194922622,0.09893931490175621,0.037326841708688344,0.31211963136845766,0.20552947313510694,0.12276125891149366,0.30017967889642383,0.2899205935199675,0.04364458355068684,0.001159218686605228,0.03680519329971599,0.524604416623196,0.47539558337680404,1121,0.0012547022181176202,0.021367252272107132,0.051454451744106046,0.16395086604771134,0.7132807197979416,0.0007445421619592012,0.04794746575805703,0.45729300606365775,17.686554882160994
36,2015,OK,Oklahoma,3.94,2.4,3.74,3.9,3.73,2.6,3.6,4.1,3.69,3.7,3.76,3.7,0.08023255813953488,0.10872093023255813,0.09534883720930233,0.11046511627906977,0.038953488372093024,0.30116279069767443,0.175,0.21569767441860466,0.3505813953488372,0.1941860465116279,0.026744186046511628,0.0029069767441860465,0.03488372093023256,0.516860465116279,0.4831395348837209,1146,0.14281879349611332,0.019338180747548627,0.16209780076723462,0.08869526814244354,0.5000331948770201,0.003224232837526953,0.08379252913211271,0.6184062276263486,16.38239965532169
37,2015,OR,Oregon,3.87,2.2,3.55,3.9,3.52,2.7,3.31,3.8,3.47,3.5,3.57,3.4,0.10318873886814134,0.10117782246480897,0.1120367710428038,0.09089342143062339,0.062051134731399026,0.23826486641769606,0.21177822464808962,0.07744900890548694,0.24234415397874173,0.3617351335823039,0.05900603274921,0.0011490950876185005,0.04653835104854927,0.5617925883366849,0.4382074116633151,1047,0.014255486196929209,0.039610112980625355,0.224993046533653,0.023330199872549123,0.6342423890349997,0.007032683052202049,0.056536082329041545,0.5413372207513943,20.309376723918795
38,2015,PA,Pennsylvania,3.79,2.1,3.51,3.9,3.41,2.8,3.33,3.9,3.38,3.7,3.53,3.7,0.0831491541528102,0.0919174601863136,0.09943610187346374,0.08657798525189515,0.057990622353500096,0.2206535434697292,0.19902712081465723,0.08172391712969657,0.22963873339805424,0.37521946584595045,0.06121289736227873,0.0013426145869910974,0.05183525086237168,0.5393076239852932,0.4606923760147068,1004,0.0015247855385326623,0.03679549803989669,0.1040990271645325,0.14704822874951157,0.6761769713382559,0.0008078605950594367,0.03354762857421112,0.4765493311904752,14.67672751627347
39,2015,PR,Puerto Rico,3.9,2.3,3.68,4.1,3.66,3.1,3.52,4.0,3.57,3.7,3.66,3.9,0.16891100702576112,0.1361241217798595,0.09865339578454332,0.06762295081967214,0.14256440281030444,0.15485948477751757,0.19730679156908665,0.16744730679156908,0.2980093676814988,0.2883489461358314,0.02078454332552693,0.0002927400468384075,0.02781030444964871,0.4970725995316159,0.502927400468384,912,0.0008346102607038108,0.000142173356712952,0.9974487780989842,0.00019219731555639806,0.0013137871296252416,6.845383841734726e-05,0.0,0.8721150656366997,12.478415138971023
